content;label
bug nya semakin banyak bikin kesel aja waktu ngedit. kurang nyaman kayak lag oading lama banget refresh berkali-kali masih problem aja. sinyal banyak, dan ruang penyimpanan juga masih banyak kosong nya. tolong diperbaiki secepatnya, karna menurut saya canva aplikasi yang sangat membantu perdesain-an:);positif
Sangat sulit dipakai kalau gratisan... Terkecuali berbayar mungkinnya Uninstal dulu sebelum ada perbaikan fitur-fitur editnya yang masih kurang lengkap... Hingga bisa digunakan off line seperti yang lainnya... Terima kasih atas segala perhatiannya 🙏🙏;netral
Aplikasinya bagus tapi sangat di sayangkan padahal baru download login susah... tapi untungnya sempet bisa dan minta tolong juga sama devolepkor saat buka aplik ini susah.. padahal jaringan oke, kuota juga oke. Tolong masalah ini cepat diselesaikan karna demi kenyamanan pengguna juga. Sekian dari saya saja terimakasih 🤗🤗.;positif
untuk editing video atau gambar di HP itu sangat banyak memakan waktu sangat lama,dan sering keluar sendiri pas mau edit video atau pun gambar.. Untung aja gue orang nya penyabar kalau gak ini hp bisa gue banting tolong deh apk bisa optimal saat operasi atau di gunakan kasian banget bagi pengguna Android..;negatif
Sudah bagus aplikasinya.. Tpi tolong masih banyak masalah.. kadang buka gambar lama, sering jaringan koneksi terputus padahal koneksi internet bagus... Untuk loading interface branda juga lama.. Terima kasih semoga menjadi acuan agar lebih baik lagi..;positif
Kok canva skrg jadi gini yaa? Setiap saya ingin simpen dan download file presentasi atau yg lain selalu tidak bisa. Saat download file, filenya itu mlh nyangkut gtu, ngestuck lh, mau pake wifi ataupun tidak selalu gtu. Ini memperhambat saya ngumpul tugas. Terus juga setiap buka file kadang loading lama, kadang keluar sendiri;netral
Sebenarnya sudah bagus untuk aplikasi canva tapiasih banya kekurangannya mulai tulisan yang tidak bisa dipindah dalam ukuran tertentu loading yang sangat lama walaupun jaringan stabil perbesaran dan pengecilan yang tombol nya sangat sulit digunakan jadi untuk pihak canva saya minta tolong segera di dix untuk masalah-masalahnya;netral
Bagaimana caranya melihat faktur pembayaran, padahal saya sudah bayar, satu pun tidak ada no faktur, saya kecewa sudah membayar nya namun belum langganan di google play dan membatalkan paket pun susah kadang gangguan error begitu, sempat di kasi link untuk akses membatalkan paket namun tidak valid;negatif
Untuk fitur fitur yang ada di dalamnya sudah bagus, Tapi tolong kepada developer perbaiki bugnya yaitu jaringannya. Padahal jaringan di rumah udah sangat bagus, tapi pada saat mengedit vidio/tugas lemot banget.... Tolong segera diperbaiki soalnya banyak tugas🙏🙏🙏🙏🙏;netral
Aplikasi ga jelas rusak, ngedownload video resolusi rendah malah stuck, padahal jaringan bagus, kondisi storage juga masih cukup, peforma hp juga kenceng, tolong untuk developer untuk memberikan optimasi kepada aplikasi ini, saya sebagai user merasa kurang nyaman dengan ketidakstabilan aplikasi ini;negatif
Saat mau login selalu close app, apalagi kalo pake smp belajar, padahal waktu pake canva web bisa pake smp belajar kenapa di appnya ngga bisa, padahal sudah di update juga. Ini solusinya gimana. Ini ngebug dari kemaren belom di perbaiki juga;negatif
"Saya baru saja install satu jam yang lalu, tapi aplikasi ini tidak cocok untuk smartphone saya, terlalu berat. Meski demikian, saya bersabar untuk mencobanya selama satu jam ini. Dan saya tidak menemukan fitur/menu ""fill color"" untuk mewarnai gambar yang saya import dari galeri. Saya hapus saja aplikasi ini setelah saya kasih rating";negatif
Kalo buat hasil editnya bagus, tapi Gimana sih aplikasi nya, lelet, data harus nyala terus, jaringannya bagus masa tetep lelet jadi kesel kalo lagi ngerjain tugas, loading nya lamaaa beutt, mohon perbaiki lagi ketidaknyamanannya, supaya nyaman buat edit.;negatif
Canva kadang kadang suka ngebug,lemot,eror, dan suka keluar sendiri dari aplikasi. Tapi bagus bisa mempermudah mengedit sesuatu, jadi tolong diperbaiki ya!!;netral
Aplikasi nya bagus sebenarnya mungkin karna hpku yang jelek atau sinyalnya atau malah aplikasi nya,intinya nih pas dipake lemotnya minta ampun,bikin greget sendiri karna aku ngejar tugas dan udah ku hapus data,unistal trs download lagi tp tetep aja lemottt.toolong di respon dan diperbaiki yah kakkcan/kakkgan;negatif
tolong untuk canva jangan lemot dong, padahal biasanya engga, sinyal juga baik baik aja dan juga tolong buat pengguna non premium di beri keringanan untuk bisa menghapus watermark dan mengunduh hasil desain tanpa watermark dengan menonton iklan terimakasih;positif
Kenapa ya canva sekarang lag nya minta ammpunn. Mesti keluar-masuk apk tiap mau ngedit, dan ga pernah beres. Padahal udh sampe restart ulang HP kirain hp nya yang bermasalah, tau nya kayanya apk nya. Tolong perbaiki kinerja system apk nya ya;negatif
"Apaan sih ini.., pdhl jaringan udh bagus di buat desain kok malah lag gak tertolong, sampe ga bisa nge searc, nge desain juga ga bisa saking lag dan lemot nya ini aplikasi... Agak emosi karena jaringan g ada masalah apa"" tolong di tingkatkan lagi perihal masalah ini karena ini sangat"" membuang waktu sekali";negatif
Saya suka canva. Namun ntah berjalan pada desktop maupun aplikasi android, tetap lemot. Padahal koneksi sangat aman, penyimpanan aman, dan saya terbiasa menutup tab/aplikasi yang tidak digunakan. Saya juga rajin update aplikasi. Namun canva tetap berjalan berat, lama untuk proses unduh, bahkan untuk pencarian elemen saja kadang tidak berjalan. Tolong segera perbaiki, banyak teman saya yang menggunakan canva mengeluhkan hal sama.;negatif
Lelet parah jelek banget,iya sih mudah tapi lemot banget. Jujur aja pertama kali doqload canva bagus, fitur nya juga yaa tapi 1 kekurannya menurut saya itu lemot banget+lama nge buka apk nya+membuka grafisnya lama juga. Kalk ngeditnya its ok;negatif
Ada banyak fitur yg sangat membantu dalam membuat desain, pilihan elementnya juga banyak, tapi akhir-akhir ini berjalan sangat lambat untuk mengunggah, mendownload, bahkan hanya untuk membuka desain diperlukan waktu cukup lama, padahal koneksi intermellnet lancar dan memori sisa banyak. Untuk developer tolong perbaiki lagi masalah terkait semakin lamanya canva dalam merespon perintah. Terima kasih;negatif
Jujur saya suka banget sama Canva. Berbagai macam template, pernak-pernik lainnya ada disini. Kita bisa edit cover untuk cerita digital kita secara gratis walaupun ada premium juga. Tapi overall bagus! Kecuali untuk jaringan. Entah kenapa lewat aplikasi lebih susah daripada web canva apalagi pas menggunakan wifi sendiri! Waduh... Parahnya gila banget! Tolong perbaiki suapaya saya bisa akses menggunakan wifi daripada pakai data. Terimakasih segitu aja dulu🙏🙏;netral
Aplikasi yang sangat bagus untuk para kalangan dari pelajar hingga design, karena untuk penggunaan yang mudah dan kita di sediakan template jika ingin lebih mudah lagi. Dan untuk canva versi web itu adalah fitur yang sangat bagus sekali, intinya aplikasi ini sangat bagus;positif
knapa sih ni aplikasi? gue mau nugas kenapa gabisa kebuka, jaringan stabil di apk lain. kenapa di apk ini muter terus, gw ngegame aja lancar lahini malah muter u kata kesalahan jaringan. udh uninstall dan install ulang, tetep aja sama. pls lah udh mau deadline, gw gapunya laptop buat bikin ppt/makalah. cuma bisa pake canva, sebelumnya aman2 aja skrg kok gini sih. keselllllllllllll!!!!;negatif
Fiturnya sangat lengkap,bisa edit foto dan video sesuai dengan yg kita mau,cuma sayangnya tdk bisa secara offline,jika jaringan/koneksi internetnya tdk stabil untuk edit satu vidio saja memakan waktu,dan berjalan sangat sangat lambat,maaf bintangnya saya kurangi,dan buat sy lebih baik pake aplikasi yg lain praktis dan tdk banyak memakan waktu,;negatif
aplikasi canva membayar otomatis dan padahal saya langganan uji coba gratis hanya 1 bulan.masa aktiv nya pun sudah habis tapi kenapa saldo dana saya tiba tiba hilang saya cek dana ada riwayat pembayaran canva. baru kali ini saya coba langganan uji coba gratis di canva tetapi malah bayar dan di aplikasi lain langganan uji coba gratis tidak ada tagihan, walaupun ada tagihan tidak langsung otomatis membayar pasti selalu ada notifikasi untuk tagihan langganan, mohon bantu pengembalian dana nya 🙏;negatif
1 desain pertama lancar banget sampe nge save. Mau buat yg ke 2 lama bnget loadingnya. Internet ga kuat infonya. Pdhl wifi kenceng banget ini. Eh udh slsai ngedesain malah gagal trs buat save. 🥲;negatif
Buat canva tolong perbaiki fitur *sesuaikan* nya, di kolom *latar belakang*nya terlalu bawah, deket dengan navigasi handphone kami, jadi sulit utk ngedit nya. Terimakasih;positif
Aplikasi canva akhir akhir ini ga bisa buat edit, mau cari template ga bisa, kalau aplikasi dibuka bisa tapi kalau buat edit ga bisa.. padahal memo masih banyak, terus chace nya jg udh ana hapus.. muat ulang terus sekarang canva nya. Ana harap bisa segera diperbaiki, atau hp ana yang punya masalah ana pun tak tauu, soalnya selama ini fine fine aja;negatif
Ujar saya aplikasi ini agak sulit ya dan kebanyakan ngebug pas saya bikin desain itu ngebug ngebug kadang susah untuk di pencet tapi juga saya suka karena bermacam untuk mengedit yang bagus untuk desain dan mungkin bisa di perbaiki aplikasi ini. Mohon maaf jika saya ada salah kata;netral
sy suka bgt sama fitur ajaibnya. semoga fitur ini ttp gratis. klo gak gratis lagi mungkin peminatnya jadi berkurang. karna mengingat kadang suka lambat saat digunakan. tp setidaknya ini udah bnyak bgt mmbntu editing. sukses terus;positif
canva aplikasi editor yg cukup bagus, andai saja ada fitur transparansi satu sisi seperti di corel draw lebih mantap lagi. semoga di update terbaru nanti bisa transparansi objek hanya sebagian saja;positif
bagus,tapi sayangnya canva loadingny lama bangett,padahal jaringan bagus sama wifinya bagus, tapi katany koneksinya jelek,saya udah coba keluar dari aplikasi dan masuk lagi keaplikasinya,tetapi tetep loadingnya lama banget,saya hampir nungguin 1 jam buat loadingnya....tolong diperbaiki🙏;negatif
Aplikasi ini sebenarnya bagus tetapi lag nya terlalu parah, loading terlalu lama, padahal saya gunakan untuk aplikasi lain yang lebih berat lacar - lancar saja, mau sampai kapan aplikasi ini masih mah loading nya lama terus dan banyak bug? Mohon di balas developer🙏 saya ingin tau jawaban Anda, Developer.....;negatif
Fiturnya bagus. Sangat disayangkan sinyal nya bagus tapi aplikasinya nge bug. Sering kali ada tulisan PERLU WAKTU LEBIH LAMA DARI BIASANYA. jadi mengganggu buatku untuk mengedit;negatif
Sangat membantu dalam mendesain konten entah itu untuk business maupun untuk kepentingan pribadi, berupa foto, video, atau keduanya . Semakin banyak pilihan desain yang menarik, dengan warna-warna yang elegan. Dengan canva membuat promosi jualan semakin eye catching. Tidak hanya itu, kita juga bisa bikin daftar, bagan, tabel, juga quote-quote yang relevan dengan kehidupan. Tinggal pilih desain mana yang ingin dipakai untuk konten kamu, juga quote mana yang relate dengan keadaan kamu.;positif
Entah sinyal saya yang lagi lag bukan lag sihh kaya gak mau memuat pptnya atau emang aplikasi nya itu selalu begitu tapi pas saya main game lancar lancar aja dan buka youtube juga lancar resolusi medium kan jadi kesel pas mau buka ehh malah memuat apalagi saat mau buat ppt nungu lama dan ada bug yang di mana ketika saya mengetik sesuatu si kata katanya itu hilang entah kemana;negatif
Semua fitur sangat bagus. Namun sangat di sayangkan lodingnya sangat sangat sangat lana padahal sinyal bagus sekali mohon perbaikannya agar kami para pengguna bisa memiliki kenyamanan dalam menjelajahi aplikasi ini.;negatif
"sumpah sih sebagai seorang kreator premium canva ternyata gada bedanya,, Sinyal bagus tapi aplikasinya ""Lemot"" banget,, dipke di hp mana pun tetep ""lemot"" :"") ngeganggu banget proses design pembuatan video dan animasi :) lemot nya canva tu ""GA MASUK AKAL BANGET"" 🙂";netral
bagus sekali dan bermanfaat, serta penggunaan ya dimudahkan utk berkreasi, berbagi, informasi, sungguh bermanfaat utk saya terutama, terima kasih canda dlm mencerdaskan anak bangsa, smoga lbh luas lagi fitur fiturnya dan gratis utk masyarakat.;positif
Menurut ku apk ini yang paling bagus si,karena kita bisa buat desgn sendiri dan membantu aku banget dalam tugas sekolah aku. gambar nya juga tersedia semua + aesthetic aku kasi bintang 5👍;positif
ngedit nya gampang, elemen nya juga bagus semua. TAPI KENAPA PAS SAYA SAVE, FOTO NYA ANCUR!!! pecah-pecah, burem. tolong dong di perbaiki.;negatif
Kecewa banget, udh edit berjam2 pas di save hasilnya.... burem parah, udah coba di pdf in tp tetep aja. Sumpah kecewa pdhl udah beli premium juga tp hasilnya malah ga sesuai ekspektasi. Nyesel gw keluar duit;negatif
Bagus. Bisa dibilang simpel tp hasilnya lebih menarik daripada MS. Powerpoint. tapi sering gagal atau super lama prosesnya kalau lagi generate downloading video pakai hp. Di laptop aman.;netral
kenapa nih jaringannya buat yutup aja lancar banget resolusi hd buat canva malah gabisa sama sekali pdhal aplikasi udah bagus, gausah ditambah fitur aneh2 yang bikin sering nge bug;negatif
Aplikasinya sangat berat kalau dipake di android padahal RAM 6 memory 256. Tolong diperbaiki lagi min;negatif
Kenapa lola bgt ya sekarang, buka aplikasinya, editnya lama bgt. Padahal udh close tab yg gk dipake, internet juga kenceng aja. Waktu mulai edit pasti lelet bgt 😭;netral
Aplikasi bagus untuk edit gambar, pamflet dan sebagainya Tapi belakangan ini malah jadi lemot, Jaringan bagus tidak ada masalah Tapi di canva selalu notif untuk muat ulang... Tolong d perbaikin kelemotan nya;negatif
ni canva kenapa sih sekarang?? gajelas banget jadi gabisa masuk setiap mau buat proyek malaj nge stack trus di suruh cek kondisi jaringan pada wifi bagus;negatif
Plisss Canvaa kok lemot sihh 😭😭 Emang boleh harus kenceng dulu sinyal nya baru bisa Buka Aplikasi nya?? Kalau admin nyalahin sinyal, aku cek buka aplikasi lain nya sangat lancar. Tapi giliran buka Canva aja sampe keluar masuk 10x ada.. Ayo dong aku btuh banget inii 😭;negatif
Canva adalah software yg digunakan untuk membuat desain grafis dan konten visual, dengan adanya aplikasi ini sangat membantu karena sudah disediakan template yang sangat banyak, tinggal kita mengkustomisasi template yang sdh ada sesuai dengan apa yang kita butuhkan;positif
aplikasinya susah untuk mengedit,lemot,lola,buat buka dokumen susahnya minta ampun,loading terus padahal saya itu nggak pake data pakenya wifi di rumah tapi tetep aja lola,lemot,saran deh diperbaiki tolong,nyusahin banget kalo kaya gini buat saya pelajar yang sering ada tugas dari sekolah mohon tolong perbaikannya;negatif
Bagus banget..soalnya bisa menggabungkan beberapa gambar sekaligus..bisa untuk menggabungkan video..tapi ada sedikit kekurangan..loading lama..sekian terimakasih;positif
Jaringan internet saya bagus dan stabil, saya sudah memperbarui aplikasi, dan merestar HP. Tapi kenapa setiap membuka aplikasi fitur sangat lama untuk tampil dan sesakali muncul keterangan tidak terhubung ke internet. Maaf saya ubah dari bintang 4 ke bintang 1 👎;negatif
Isi dan kelengkapan fitur nya sudah bgus design nya pun beragam..hanya saja..lambat sekali..terlalu menguras energi sampai emosi saya meledak2 karena bug yg lama🥺tolong lah cepat diperbaiki.jaringan di kt sudah bagus..untuk membuka app lain.;positif
Tolong, kenapa canva jadi lemot begini. Harus refresh berapa kali cuma buat dapetin satuuuuuu objek doang. Kerjaan jadi ga kelar kelar. Tolong diperbaiki;negatif
Aplikasi baik mudah dipahami, membantu dalam hal mendesign tanpa harus buka photoshop aplikasi berat, cukup buka canva saja di hp;positif
Sudah lama sekali berusaha untuk masuk dengan aku belajar.id tapi aplikasinya selalu terpental dan tidak bisa masuk, tolong bagaimana caranya menyelesaikan masalah ini? Sebelumnya aplikasi bisa digunakan setelah update malah tidak bisa dibuka sampai saat ini, padahal jaringan stabil dan memori full;negatif
kenapa tidak ada fitur tanda panah buat save gambar/video hasil editannya cuma ada titik tiga aja,jujur sedih padahal butuh banget hasil desain dari canva tapi malah ada problem;negatif
Bagus, suka banget, walaupun kadang lemot, tapi suka banget sama canva, cuma satu saranku, mungkin bisa bikin fitur undangan website gulir yang undangannya bisa bergerak, karena kalau bikin undangan website presentasi harus klik-klik dan beberapa klien tidak berkenan, makasih banget kalau sarannya dipikirkan;positif
Terima kasih kakak sangat bermanfaat saya masih smp kalau ada tugas presentasi pasti pakai aplikasi ini karena mudah cepat, bisa ppt bisa pdf dan lainnya, semoga berkembang terus dan selalu bermanfaat bagi banyak orang terutama pelajar seperti saya ini thank you, 😉😉😉😚;positif
Aplikasi nya udah lama saya pakai. Tapi sering ngelag. Padahal saya mau ngedit, dia keluar terus. Pqdahal sinyal wifi bagus. Dan menyimpan aman. Dan file foto juga nggak masuk. Tolong di perbaiki. Terima kasih;negatif
aplikasi pertamaku dalam dunia pereditan. mudah untuk dipelajari bagi pemula dan lumayan lengkap fitur-fiturnya. Sangat membantu saya dalam pekerjaan, terima canva☺️;positif
Aplikasinya bagus, sayangnya sukanya loading² padahal sinyal atau jaringannya nggak ada yg bermasalah. Sebenarnya saya kurang nyaman makai canva gara² ini.;negatif
Saya kecewa sekali dengan output video Canva, saya masukin video dengan pixel 70mb, namun pada saat di eksport outputnta cuman 18mb. Dan itu vdieonya pecah, jadi saya mau upload di sosmed makin gak jelas videonya, tolong perbaiki;negatif
Assalamualaikum, mohon maaf Kpd developer canva, disini saya ingin menyampaikan bahwa apk canva ditidak bisa digunakan, karena banyak sekali bug ny, jadi mohon segera diperbaiki lagi,kasian yang lain juga mau pake apk ini, tapi banyak bug nya jadi mohon agar cepet diperbaiki lagi ya itu saja sih saran saya, terimakasih banyak apk canva🙏🏻😐;netral
Sekarang sudah beda dengan yang dulu knpa layar saya jadi putih trs dan jaringan selalu jelek padahal beberapa bulan yang lalu masih bagus bagus saja tpi knpa sekarang jadi begini? Mohon diperbaiki;positif
Hai saya Allysa saya sudah menginstal aplikasi ini tpi saya beri bintang 4 dulu soalnya saya mau daftar pake akun belajar kenapa saya sudah pencet kirim ulang kode kodenya selalu belum dikirim ya padahal saya sudah minta kirim ulang berkali kali mohon dibenarkan lgi ya jika sudah bagus saya akan beri bintang 5 maaf jika ada kata2 yg kurang mengenakkan;positif
bgs, ini kenapa ya? ngeleg bgt canvanya pdhl jaringan ku bagus ga ada mslh, lama banget muncul desain²nya trs setiap kali ngedit slalu ada peringatan koneksi kurang bgs, pdhl jaringanky ga ada mslh sama sekali, tolong gmna ini;negatif
I really love this application but, Canva akhir2 ini servernya agak lemot :( lagi bikin ppt atau lainnya malah gak ke save, kalau masalah jaringan, device yang aku punya itu cepet bahkan jarang banget lemot.. tolong yah canva bisa kayak dulu lagi :D;netral
overall okey, tapi ada saran dari saya tolong tambahkan fitur scan elemen agar memudahkan untuk mencari beberapa referensi elemen yang serupa dengan cepat;positif
"bagus buat ngedit tugas"" sekolah gtuu.. tpi kecewa beratt saat akan digunakan tidak bisa masuk kembali.. entah kenapa padahal jaringan dan kuota masih banyak... tolong diperbaiki lagii,";negatif
canva nya jelek banget soalnya karena saat saya ingin membukanya selalu GK mau muncul padahal kuota banyak sinyal bagus tapi tetep aja gak mau itu aja terkadang bukanya mohon di perbaiki kalo sudah lebih baik insya Allah saya kasih bintang lima;negatif
Urusan Pengeditan jadi lebih mudah, cukup dengan Smartphone semua beres, waktu lebih efisien, berkat aplikasi Canva di android.;positif
Ini canva kenapa sih dipencet hapus & duplikat gk bisa² tolong perbaiki atau saya kasih bintang 1 karena lemot banget!!!! Dihapus aja gabisa haduh.... Tolong dongggg update lagi tetapi updatenya jangan bikin tambah lag / bug bisa gk HARUS LANGSUNG PERBAIKI!!!!! Karena liat tuh dikomen sudah banyak protes.... Dan juga nanti dikira orang aplikasinya kayaknya bagus tetapi pas dipake bikin lemot lag begini..... Nanti malah di komentarnya pada protes... INGAT HARUS UPDATE! UPDATENYA JANGANUPDATEBUG!;netral
Canva bagus banget tapi kenapa setelah update jadi tambah lemot?, unggah gambar lama, sering banget muncul notif jaringan tidak stabil lah padahal internetnya lancar² aja.;negatif
Aplikasi canvas bagus dan mudah di gunakan, grafik nya sederhana dpt membantu berbagai segala jenis yg di inginkan. Good lh pokoknya👍;positif
Halo, beberapa minggu lalu saya mencoba 2 minggu gratis uji coba premium, tapi setelah itu saya lupa untuk membatalkannya. Semua uangku habis hanya untuk premium, aku sangat membutuhkannya untuk sekolah. Apakah bisa dikembalikan? Tolong.;negatif
ternyata belajar di canva itu sangat menyenangkan,hal yang terpenting adalah sahabat media online harus meluangkan waktu untuk mempelajarinya, dan melatih fokus kita agar bisa memanagemen waktu,supaya tidak terbuang sia sia,biasakan hal2 yang baik dan positif,supaya kita selaku pengguna canva,segala waktunya teralokasi dengan benar,begitu ya,sahabat sahabat pencinta desainer dan konten kreator pemula,yuk kita belajar sama2,supaya tidak gagal faham😍🤩,semoga kita bisa saling mengingatkan,Aamiin;positif
Udh diupgd ttp gk bisa nih min... saya gak bisa gunakan canva pasti terkendala koneksi jdi editpun gk bisa... Baground gk ada dan Hanya muncul font doank tk ada yg lain.. Gmna nih min...;negatif
Aplikasi nya bagus banget, udah bisa di kondisikan lah ya, AQ pelanggan setianya canva seneng, soalnya semua editan juga lebih banyak yang gratis.;positif
enak si tapi kebanyakan harus pake yg pro atau berbayar tapi enak kok buat edit sesuatu ,menurut saya pihak canva sebaik nya membuat semua nya gratis😁😀😆;netral
Apk ini bermanfaat sekali buat para editor maupun designer pemula yang tidak memiliki software Photoshop, karena bisa di jadikan alternatif.;positif
apk ini bagus dan reqoment untuk membuat ppt,tetapi jika memakai harus sinyal yg bener bener bagus dan itu sangat susah di daerah saya;negatif
Canva ini bikin emosi lemottnya kebangetan padahal koneksi lancar jaya... Plis lah jangan ngebug Mulu perbaiki woi anjir emosi ini saya pengen hantam handphone cuma gara gara canva lemot banget...;negatif
Apknya sudah bagus, templatenya banyak. Namun UI editor masih tidak mulus, bahkan kadang kadang sampai patah patah lag dari aplikasinya, bukan dari sistem androidnya. Tolong di fix dulu yang ini karena sangat mengganggu. Saran saya tolong tambahkan fitur semacam editor per layer. Jadi misalkan layer 1 kita mau buat isinya untuk tampilan edit teks semua, layer 2 grafis stiker, dst karena mengganggu sekali edit di 1 slide full semua elemen, kadang salah mencet sana sini.;positif
Canva perasaan dulu tiap buka canva aman aman saja sekarang loading lamaaaaaa muat ulang terus padahal internet sinyal bagus, sampe mau ngedit aja cape nunggu loading nya.;negatif
canva tuh bagus tp saat gw ngedit tuh ngedowloadnya g bisa kyk gk ada gambar nya gitu lhoo adanya cuma beground dongk tolong diperbaiki yaa soal nya editanku tuh buat tugas sekolah:(;negatif
Sangat bagus dan mudah hanya saja kuranh di bagian tulisan yang tidak ada opsi untuk muncul satu per satu seperti di PPT. Tolong upgrade menjadi seperti itu.;netral
Tolong dong canva saya pakai aplikasi ini sudah 3 tahun lebih dulu masih bagus² aja ehh sekarang malah lemot parah (apalagi klau pakai wifi), sya jadi sulit untuk mengerjakan pekerjaan saya akhir-akhir ini.. Tolong diperbaiki kembali seperti sebelum sebelumnya;negatif
Saya sangat suka dengan aplikasi canva ini, sangat memudahkan saya untuk mebuat desain poster, sticker bahkan untuk postingan di instagram saya. Menggunakannya pun mudah tidak ribet, dan bisa di gunakan secara free juga jika mau upgrade ke premium baru di bayar dan di bayarpun cukup murah menurut saya. Semoga semakin bagus kedepannya;positif
jaringan nya lelet, mau unduh aja hampir 10 menit, di perbaiki lah. Sayang fitur-fitur nya lengkap dan mudah menggunakan nya tapi sinyal nya lelett;negatif
